id	text	T18
1860-11-21_advert_0353	Trustee's sale of five acres of Land, on the Varina Road, Nine miles below the city of Richmond.;;; --Under the provisions of a deed of trust executed by John Yarborough to me as Trustee, to secure to Albert M. Akin the sum of one hundred dollars, with interest from 30th day of November, 1854, till paid, I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 21st day of November, 1860, by request of the beneficiary.;;; [no 12 --td] B. O. Akin, Trustee.	0.9773101210594176
1860-11-20_advert_0334	Trustee's sale of five acres of Land, on. The Varina Road, nine miles below the City of Richmond.;;; --Under the provisions of a deed of trust executed by John Yarborough to me, as Trustee, to secure to Albert M. Akin the sum of one hundred dollars, with interest from 30th day of November, 1854, till paid, I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 21st day of November, 1860, by request of the beneficiary.;;; [no 12 --td] B. O. Akin, Trustee.	0.9773101210594176
1860-11-19_advert_0280	Trustee's sale of Five acres of Land, on the Varina Road, nine miles below the City of Richmond.;;; --Under the provisions of a deed of trust executed by John Yarborough to me, as Trustee, to secure to Albert M. Akin the sum of one hundred dollars, with interest from 30th day of November, 1854, till paid.;;; I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 22d day of November, 1860, by request of the beneficiary.;;; [no 12 --td] B. O. Akin, Trustee.	0.9773101210594176
1860-11-13_advert_0281	Trustee's sale of Five acres of Land on the Varina Road, nine miles below the City of Richmond.;;; --Under the provisions of a deed of trust executed by John Yarborough to me, as Trustee, to secure to Albert M. Akin the sum of one hundred dollars, with interest from 39th day of November, 1854, till paid, I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 22d day of November, 1860, by request of the beneficiary.;;; [no 12 --td] B. O. Akin, Trustee.	0.9773101210594176
1860-11-07_advert_0229	Trustee's sale of Five acres of Land, on the Varina Road, Nine miles below the City of Richmond.;;; --Under the provisions of a deed of trust executed by John Yarborough to me, as Trustee, to secure to Albert M. Akin the sum of one hundred dollars, with interest from 30th day of November, 1854, till paid, I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 22d day of November, 1860, by request of the beneficiary.;;; [no 12 --td] B. O. Akin, Trustee.	0.9773101210594176
1860-11-12_advert_0245	Trustee's Sale of Five Acres of Land.;;; On the Varina Road. Nine miles Below the City of Richmond.--Under the provisions of a deed of trust executed by John Yarbrough to me as Trustee, to secure to Albert M. Akin the sum of one hundred dollars with interest from 30th day of November, 1854, till paid, I will sell at public auction, on the premises, to the highest bidder, for cash, five acres of land, described in the said deed, on Wednesday, the 22d day of November, 1850, by request of the beneficiary.;;; B. O. Akin, Trustee. no 12 --td	0.9773086309432985
1860-11-12_advert_0286	By Jas. M. Taylor &amp; Son, Auct'rs.;;; Trustee's Sale of 18 3 - 4 Acres of Land, on the Old Deep Run Turnpike, Henrico County.--By virtue of a deed of trust from Christopher Worbinton and wife to the subscriber, dated the 2d day of August, 1859, and of record in Henrico County Court Office, I shall, at the request of the beneficiary, and with the consent of the said Worbinton, proceed to sell at public auction, upon the premises, on Monday, the 12th day of November, (if fair; if not, the next fair day thereafter) commencing at 4 o'clock P. M., the real estate conveyed in said deed, viz: A tract of land containing 18 ¼ acres, lying on the Old Deep Run Turnpike, in Henrico county, 5½ miles west of the city, and now occupied by said Worbinton Also, one Mole, two Carts, and all the Household and Kitchen Furniture now in the possession of said Worbinton.;;; Terms. --For the real estate, enough in cash to defray the expenses of this trust, and a negotiable note for $206, with interest thereon from 5th of February, 1860, till paid; the further sum of $360 on the — day December, 1861, and the remainder upon such terms as will be fixed upon by said Worbinton.;;; For the personal property, cash will be required.;;; A. R. Courtney, Trustee.;;; Jas. M. Taylor &amp; Son, Auct's. oc 24	0.9689788818359376
1860-11-23_advert_0325	By Goddin &amp; Apperson, Auct's. Commissioner 's sale of valuable Lot on Lester street, Rocketts;;; --As Commissioner appointed by a decree of the Circuit Court of the City of Richmond, in the case of Moffetts against Moffetts, pronounced on the 9th February, 1860. I shall proceed to sell, at public auction, on the premises, on Friday, the 23d November, 1860, at 12 o'clock M., (if fair; if not, the first fair day,) the real estate referred to in the plaintiff's bill, consisting of a Lot fronting 30 feet on the south side of Lesley street, running back 85 feet, to John Anders' line.;;; Terms. -- One - third cash; balance at 6 and 12 months, for negotiable notes, interest added satisfactorily endorsed and title retained till all the purchase money is fully paid. Geo. W. Randolph. Com'r. Sale conducted by Goddin &amp; Apperson. no 13	0.9654943943023682
1860-11-07_advert_0255	Commissioner 's sale of Valuable Lot on Lester street, Rocketts.;;; --As Commissioner appointed by a decree of the Circuit Court of the City of Richmond, in the case of Moffetts against Moffetts, pronounced on the 9th February, 1860. I shall proceed to sell, at public auction, on the premises, on Friday, the 23d November, 1860, at 12 o'clock M., (if fair; if not, the first fair day,) the real estate referred to in the plaintiff's bill, consisting of a Lot fronting 30 feet on the south side of Lester street, running back 85 feet, to John Foders' line.;;; Terms. -- One third cash; balance at 6 and 12 months, for negotiable notes, interest added satisfactorily endorsed and title retained till all the purchase money is fully paid.;;; no 13 Geo. W. Randolph, Com'r.;;; Sale conducted by Goddin &amp; Apperson.	0.9641320109367372
1860-11-03_advert_0305	By Geddin &amp; Apperson, Auct'rs.;;; Trustees' sale of the very Desirable Farm at Tree Hill Racefield, two miles below Richmond, containing about one hundred acres, more or less.--By request of the Trustees of the Marshall Company, in pursuance of the order of the Board of Directors thereof, we will, on Thursday, the 15th day of November, 1860, at 11 o'clock A. M., (if fair; it not, the first fair day thereafter.) proceed to sell at public auction, on the premises, all that Tract of Land lying in the county of Henrico, about two miles below the city of Richmond, on the old Osborn Turnpike Road, being part of the old Tree Hill Racefield Tract, and containing 99 172-1000 acres, according to a plan and survey made by Joseph J. Pleasants.;;; Surveyor, upon which S. Y. Landrum now resides, and which was conveyed to the said Trustees by the said Landrum and others by deed dated the 28th day of October, 1854, duly recorded in the Clerk's Office of Henrico County Court.;;; Of the above tract there are 14 acres in woods; balance cleared and in a high state of improvement.;;; The buildings on the place are nearly new, and consist of a dwelling containing 10 rooms; two kitchens, one containing 6 rooms and the other 4 rooms, and a barn 80x30 feet, two stories high, besides the usual out buildings.;;; The place is remarkably healthy, and the neighborhood among the best in the county.;;; Terms. -- One - fourth cash; balance at 4, 8 and 16 months, for negotiable notes, interest added, secured by a trust deed, or title retained.;;; no 3 --tds Goodin &amp; Apperson, Aucts.	0.9590453505516052
1860-11-05_advert_0340	Trustees' sale of the very desirable Farm at Tree Hill Racefield, two miles below Richmond, containing about one hundred acres, more or less.;;; --By request of the Trustees of the Marshall Company, in pursuance of the order of the Board of Directors thereof, we will, on Thursday, the 15th day of November, 1860, at 11 o'clock A. M., (if fair; if not, the first fair day thereafter.) proceed to sell at public auction, on the premises, all that Tract of Land lying in the county of Henrico, about two miles below the city of Richmond, on the old Osborn Turnpike Road, being part of the old Tree Hill Racefield Tract, and containing 99 172-1000 acres. according to a plan and survey made by Joseph J. Pleasants, Surveyor, upon which S. Y. Landrum now resides, and which was conveyed to the said Trustees by the said Landrum and others by deed dated the 28th day of October, 1854, duly recorded in the Clerk's Office of Henrico County Court.;;; Of the above tract there are 14 acres in woods; balance cleared and in a high state of improvement.;;; The buildings on the place are nearly new, and consist of a dwelling containing 10 rooms; two kitchens, one containing 6 rooms and the other 4 rooms, and a barn 80x30 feet, two stories high, besides the usual out-buildings.;;; The place is remarkably healthy, and the neighborhood among the best in the county.;;; Terms. -- One - fourth cash; balance at 4.8 and 16 months, for negotiable notes, interest added, secured by a trust deed, or title retained.;;; Goddin &amp; Apperson, Aucts.;;; no 3 --tds	0.957943856716156
1860-11-10_advert_0300	Trustees' sale of the very desirable Farm at Tree Hill Racefield.;;; Two miles below Richmond, containing about one Hundred acres, more or less.;;; -- By request of the Trustees of the Marshall Company, in pursuance of the order of the Board of Directors thereof, we will, on Thursday, the 15th day of November, 1860, at 11 o'clock A. M., (if fair; if not, the first fair day thereafter,) proceed to sell at public auction, on the premises, all that Tract of Land lying in the county of Henrico, about two miles below the city of Richmond, on the old Osborn Turnpike Road, being part of the old Tree Hill Racefield Tract, and containing 99 172-1000 acres, according to a plan and survey made by Joseph J. Pleasants, Surveyor, upon which S. Y. Landrum now resides, and which was conveyed to the said Trustees by the said Landrum and others by deed dated the 28th day of October, 1854, duly recorded in the Clerk's Office of Henrico County Court.;;; Of the above tract there are 14 acres in woods; balance cleared and in a high state of improvement.;;; The buildings on the place are nearly new, and consist of a dwelling containing 10 rooms; two kitchens, one containing 6 rooms, and the other 4 rooms, and a barn 80 x 30 feet, two stories high, besides the usual out buildings.;;; The place is remarkably healthy, and the neighborhood among the best in the county.;;; Terms. -- One - fourth cash; balance at 4,8 and 16 months, for negotiable notes, interest added, secured by a trust deed, or title retained.;;; Goddin &amp; Apperson, Aucts. no 3 -- tds	0.9579437375068665
