id	text	T01
1860-12-04_advert_0343	Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, Corner 13th street, Richmond,;;; Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2500 lbs. best Indigo,;;; 5 hdds rime Madder.;;; 200 KeisSup.Car Sods,;;; 100 cases Sub. in llb. rapers;;; 35 casks Sa. Soda,;;; 800 og Sulph.;;; Quinthe,;;; 500 kegs Lewis Lead,in Oil,;;; 2500 kegs Cream Tartar,;;; 100 bags Sifted Peper,;;; 30 bags Allepice.;;; 60 bags Ginger, prime,;;; 150 boxes Powdered Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zine, in oil,;;; 50 bbls. Burning Fulid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galic.;;; Lamp Oil,;;; 50 bbls Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls Linseed Oil,;;; 150 cases Extract Logwood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 Keks Apto, Emerys,;;; 2,000 lbs Ref'd. Borax,;;; 5 bbls. Camphor,;;; 8,000 bls Pure Saltetre,;;; 25 bbls Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, aset.;;; size,;;; Glass asst.;;; sizes, With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c, on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists, 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders	0.972178041934967
1860-11-09_advert_0381	Purcell, Ladd &amp; Co., Druggists.;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;; 6 hhds. Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; Soda, in 1 lb. papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph.;;; Quinine,;;; 500 kegs Lewis Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galls.;;; Lamp Oil.;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Log-wood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 kegs Apto.;;; Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre,;;; 25 bbls Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps.;;; Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp;Co., Druggists,;;; 122 Main street. corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9632210731506348
1860-12-06_advert_0413	Purcell, Ladd &amp; Co.,;;; Druggists,;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;; 6 hhds. Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1 lb. papers.;;; 23 casks Sal. Soda,;;; 800 oz. Sulph, Quinine,;;; 500 kegs Lewis' Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galls, Lamp Oil,;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Logwood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 kegs Apto.;;; Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre,;;; 25 bbls. Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9620559811592102
1860-12-18_advert_0379	Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2 500 lbs. best Indigo,;;; 6 hhds Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1 lb.;;; papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph, Quinine,;;; 500 kegs Lewis Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered;;; Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H Zinc, in oil,;;; 50 bbls, Burning Fluid,;;; 50 bbls, Coal Oil,;;; 25 bbls, Sperm Oil,;;; 15 bbls, Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls Linseed Oil,;;; 150 cases Extract Logwood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 kegs Apto.;;; Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre,;;; 25 bbls Venet, Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9620473384857178
1860-12-07_advert_0357	Purcell, Ladd &amp; Co.,;;; Druggists,;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo 50 bbls. Burning Fluid, 6 hhds. Prime Madder, 50 bbls. Coal Oil, 500 kegs Sup. Carb.;;; Soda, 25 bbls. Sperm Oil, 100 cases Sup. Carb.;;; in 1 lb. 15 bbls. Lard Oil, papers.;;; 4,000 galls. Lamp Oil, 25 casks Sal. Soda, 50 bbls. Machine Oil, 800 oz. Sulph.;;; Quinine, 200 cases Sweet Oil, 500 kegs Lewis' Lead, in Oil. 40 bbls. Linseed Oil, 150 cases Extract Logwood, 2,500 kegs Cream Tartar, 100 bags Sifted Pepper, 25 bbls. Spts.;;; Turpentine 30 bags Allspice 60 bags Ginger, prime, 15 kegs Apto.;;; Emerys, 150 boxes Powdered Spices, pure, 2,000 lbs. Ref'd Borax, 6 bbls. Camphor, 35 bbls. Castor Oil, prime, 3,000 lbs. Pure Saltpetre, 25 bbls. Venet.;;; Red, 25 bbls. Alcohol, 100 boxes Starch, 5 tons H. H. Zinc, in oil, 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9620089530944824
1860-11-13_advert_0400	Purcell, Ladd &amp;Co., Druggists,;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;; 6 hhds. Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1lb.papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph.;;; Quinine,;;; 500 kegs Lewis' Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Logwood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 kegs Apto.;;; Emerys,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre.;;; 25 bbls Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst, sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp;Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9609619975090028
1860-12-05_advert_0291	Purcell, Ladd &amp; Co.,;;; Druggists,;;; 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2.500 lbs. best Indigo,;;; 6 hhds, Prime Madder,;;; 500 kegs Sup, Carb.;;; Soda,;;; 100 cases do. in 1 lb. papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph, Quinine,;;; 500 kegs Lewis Lead, in Oil.;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Alispice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered, Spices, pure,;;; 35 bbls. Castor Oil, prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil,;;; 25 bbls. Sperm Oil,;;; 15 bbls. Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Logwood,;;; 25 bbls. Spts.;;; Turpentine,;;; 15 kegs Apto.;;; Emerys,;;; 2,000 lbs Ref'd Borax,;;; 6 bbls, Camphor,;;; 3,000 lbs. Pure Saltpetre,;;; 25 bbls Venet, Red,;;; 100 boxes Starch,;;; 2,000 boxes French Window Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms. Purcell, Ladd &amp; Co., Druggists, 122 Main street, corner 13th, N. B.--Particular and prompt attention to packing and shipping orders.	0.9603596925735474
1860-11-29_advert_0013	Purcell, Ladd &amp; Co., Druggists, 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;; 5 hhds. Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1 lb.;;; papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph.;;; Quinine,;;; 500 Kegs Lewis' Lead, in;;; Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 50 bags Ginger, prime,;;; 150 boxes Powdered;;; Spices, pure,;;; 35 bbls. Castor Oil,;;; prime,;;; 25 bbls. Alcohol,;;; 5 tons H H Zinc, in oil,;;; 50 bbls. Burning Fluid,;;; 50 bbls. Coal Oil.;;; 25 bbls. Sperm Oil,;;; 15 bbls Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls. Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls, Linseed Oil,;;; 150 cases Extract Log-;;; wood,;;; 25 bbls. Spts.;;; Turpentine;;; tine,;;; 15 kegs Apto.;;; Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls. Camphor,;;; 3,000 lbs. Pure Saltpetre,;;; 25 bbls Venet.;;; Red,;;; 100 boxes Starch,;;; 2,000 boxes French Win-;;; dow Glass, asst, sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9560883045196532
1860-11-26_advert_0440	Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, Corner 13th street,;;; Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo,;;; 6 hhds. Prime Madder,;;; 500 kegs Sup. Carb.;;; Soda,;;; 100 cases Sup. Carb.;;; in 1 lb.;;; papers.;;; 25 casks Sal. Soda,;;; 800 oz. Sulph, Quinine,;;; 500 kegs Lewis' Lead, in Oil,;;; 2,500 kegs Cream Tartar,;;; 100 bags Sifted Pepper,;;; 30 bags Allspice,;;; 60 bags Ginger, prime,;;; 150 boxes Powdered;;; Spices, pure,;;; 35 bbls, Castor Oil, prime,;;; 25 bbls. Alcohol.;;; 5 tons H H Zinc, in oil,;;; 50 bbls, Burning Fluid,;;; 50 bbls, Coal Oil,;;; 25 bbls, Sperm Oil,;;; 15 bbls, Lard Oil,;;; 4,000 galls.;;; Lamp Oil,;;; 50 bbls Machine Oil,;;; 200 cases Sweet Oil,;;; 40 bbls. Linseed Oil,;;; 150 cases Extract Log-wood,;;; 25 bbls, Spts.;;; Turpentine,;;; 15 kegs Auto, Emerys,;;; 2,000 lbs. Ref'd Borax,;;; 6 bbls, Camphor,;;; 3,000 lbs. Pure Saltpetre.;;; 25 bbls Venet, Red,;;; 100 boxes Starch.;;; 2,000 boxes French Win-dow Glass, Asst.;;; sizes,;;; With a full stock of other articles, and Patent Medicines, Fancy Soaps.;;; Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9558926224708556
1860-11-01_advert_0469	Purcell, Ladd &amp; Co.,Druggists, 122 Main street, Corner 13th street, Richmond, Va.,;;; Offer for sale in quantities to suit purchasers--;;; 2,500 lbs. best Indigo, 50 bbls. Burning Fluid,;;; 6 hhds. Prime Madder, 50 bbls. Coal Oil,;;; 500 kegs Sup. Carb.;;; Soda, 25 bbls. Sperm Oil,;;; 100 cases Sup. Carb.;;; in 1 lb. 15 bbls. Lard Oil,;;; papers. 4,000 gal. Lamp Oil,;;; 25 casks Sal. Soda, 50 bbls. Machine Oil,;;; 800 oz. Sulph.;;; Quinine, 200 cases Sweet Oil,;;; 500 kegs Lewis Lead, in 40 bbls. Linseed Oil,;;; Oil, 150 cases Extract Log-;;; 2,500 kegs Cream Tartar, wood,;;; 100 bags Sifted Pepper, 25 bbls. Spts.;;; Turpentine.;;; 30 bags Allspice,;;; 60 bags Ginger, prime, 15 kegs Apto.;;; Emerys,;;; 150 boxes Powdered 2,000 lbs. Ref'd Borax,;;; Spices, pure, 6 bbls. Camphor,;;; 35 bbls. Castor Oil, 3,000 lbs. Pure Saltpetre,;;; prime, 25 bbls. Veneti.;;; Red,;;; 25 bbls. Alcohol, 100 boxes Starch,;;; 5 tons H H Zinc, in oil, 2,000 boxes French Win-;;; dow Glass, asst.;;; sizes,;;; With a full stock of other articles, and Patent, Medicines, Fancy Soaps, Perfumeries, Painters' Colors, Brushes, &amp;c., &amp;c., on our usual terms.;;; Purcell, Ladd &amp; Co., Druggists,;;; 122 Main street, corner 13th.;;; N. B.--Particular and prompt attention to packing and shipping orders.	0.9552900791168212
