id	text	T29
1861-02-22_article_0200	Northern Markets. New York Feb. 21.;;; --Cotton firm.;;; Flour quiet.;;; Wheat steady.;;; Corn heavy: mixed 67½ @ 69; new 62 ½ @ 63; new Southern 73 @ 77.;;; Pork heavy: prime $12.75. Lard firm at 10 @ 10 ½.;;; Whiskey firm at 17 ½ @ 18.;;; Sugar heavy; Orleans 5 ½ @ 6 5 - 16; Muscovado 4½ @ 5 ½. Coffee firm at 11 ½ @ 11 ½. Molasses steady: Orleans 32 @ 37.;;; Turpentine dull at 35½ @ 37½.;;; Rosin firm at 25.;;; Rice steady.;;; Stocks dull and lower: N. Y. Centrals 77½. Noon.;;; --Flour steady and unchanged.;;; Wheat quiet.;;; Corn dull.;;; Provisions quiet.;;; Whiskey quiet at 17½ @ 17¾.;;; Baltimore, Feb. 21. --Flour firm and advanced 12 cts. Wheat buoyant.;;; Corn advanced 2 cents --yellow $1.60 @ $1.62. Provisions steady.;;; Coffee steady.;;; Whiskey dull.;;; Wood, Coal, &amp;c.	0.9856571555137634
1861-02-20_article_0279	Northern markets.;;; Baltimore, Feb. 19.;;; --Flour dull — Howard and Ohio $5,12; City Mills $5, Wheat active and firmer --red unchanged; white $1,45 @ 1.65.;;; Corn active — sales of 25,000 bushels — mixed quoted at 50 @ 58;yellow 55 @ 60.;;; Coffee firm at 12 @ 13 Whiskey dull at 17½.;;; New York, Feb. 19.--Cotton firm — Uplands middling 11 ½ Flour firm — Southern $5,45 @ 5.70 Wheat higher — white 1 higher.;;; White Corn 1 higher; mixed 67 @ 88; white Southern 73; yellow 65.;;; Lard steady.;;; Whiskey dull at 17½ @ 17½.;;; Sugar unchanged -- Orleans 5½ @ 5; Muscovado 4 @ 6½ Coffee firm — Rio 11½ @ 13½.;;; Naval Stores dull.;;; Stocks higher — New York Centrals 77, Missouri 6 's, 64½.;;; Sales in New York, Feb. 18, of $7,000 Va. 6 's at $76.	0.985657036304474
1861-02-07_article_0177	Northern Markets.;;; New York, Feb. 6. --Cotton declined ic. --Uplands Middling 11 ½ cents Flour lower — Southern $5.50 @ 5.60.;;; Wheat steady — Red $1.30 @ 1.34; White $1.40 @ 1.50.;;; Corn lower — Mixed 66 ½ @ 68 cents; White Southern 76 cents. Pork dull — Mess $17.75; Prime $13. Sugar-- Orleans 4 ½ @ 5 ½ cents. Coffee steady, at 10 ½ @ 12 ½ cents. Other articles unchanged.;;; Sales in New York, Feb. 5, of $2000 Va. 6 's at 72 ½.;;; Baltimore, Feb. 6. --Flour active and firm — Howard and Ohio $5.25. Wheat steady — red $1.33; white $1.45. Corn firm-- White 68 @ 73; yellow 61 @ 67.;;; Provisions active — mess pork $18. Lard 10 ½.;;; Coffee active at 12 ½ @ 13.;;; Whiskey steady at 18.	0.9840151071548462
1861-03-05_article_0226	Northern Markets.;;; New York, March 4. --Cotton dull --Upland Middlings 11½.;;; Flour dull.;;; Wheat quiet.;;; Corn has a declining tendency --new dull; sales of 50,000 bushels old at 66 @ 86½.;;; Whiskey firm at 18, Sugar steady — Orleans 4 ¼@ 4¾.;;; Rosin firm.;;; Rice steady at 3 ¼@ 4¾.;;; Stocks opened irregular, but are better since the First Board-- Illinois Central 81; N. Y. Central 78 ¼.;;; Baltimore, March 4. --Flour dull -- Howard and Ohio $5.25; City Mills $5. Wheat steady — red $1.25 @ 1.30.;;; Corn active — yellow 58 Provisions dull and unchanged.;;; Coffee firm at 12 ¼@ 13 ¼c.--Whiskey buoyant.;;; Auction sales. Future days.	0.984012246131897
1860-12-14_article_0170	Northern Markets. New York. Dec. 13.;;; --Cotton firm — Upland middling 10 Flour firm.;;; Wheat firm.;;; Corn buoyant — mixed 61 @ 63; small sales were made at 65.;;; Mess Pork.;;; $16.12 @ 17.25; prime 10.50 @ $11.87 --all new. Lard firm at 9½ @ 10 ½.;;; Whiskey steady at 18 @ 18½.;;; Groceries unchanged.;;; Turpentine firm at 31 @ 32.;;; Bogin dull.;;; Rice heavy at 4 @ 4¾.;;; Stocks higher and more doing — N. Y. Centrals $74; Mo. 6 's $66 @ $6 ¼.;;; Baltimore. Dec. 13. --Flour firmer — Howard and Ohio held at $4.25; City Mills $4.50. Wheat active and firmer — Red $1.10 @ 1.20; White $1.25 @ 1.45.;;; Corn dull — new White 43 @ 48 Provisions dull and nominal.;;; Coffee quiet Whiskey firm at 18;;; Wants.	0.9825864434242249
1861-02-21_article_0185	Northern Markets.;;; New York, Feb. 20.;;; --Cotton firm — Uplands middling 11 @ 11 ¼ Flour heavy --Southern $5.45 @ 5.70.;;; Wheat firm.;;; Corn dull — old mixed 67½ @ 70, new 62 @ 63; new white Southern 77.;;; Whiskey steady at 17½ @ 17¾.;;; Sugar steady — Muscovado 4 @ 5¾ --Molasses heavy — Orleans 32 @ 36.;;; Turpentine dull at 35 @ 36.;;; Rosin dull at $1.20 @ 1.25.;;; Rice steady at 3 ¼@ 4 ¼. Stocks firm--. N. Y. Centrals 77 Mo. 6 's 65 ¼.;;; Baltimore, Feb. 20.;;; --Flour firm — Howard and Ohio $5.12 @ 5.25.;;; Wheat firm — red $1.25 @ 1.31; white $1.40 @ 1.60.;;; Mixed corn 57 Coffee active at 12½ @ 13 Whiskey unchanged.	0.980093777179718
1861-03-26_article_0234	New York Market. New York, March 25.;;; --Cotton quiet and steady — Uplands Middling 12 Ȃ. Flour buoyant — Southern $5.40 @ $5.70. Wheat 1 higher.;;; Corn 1 higher — mixed 63 @ 69.;;; Southern yellow 67 @ 68.;;; Pork firmer but heavy — Mess $16.50 @ $16.62; Prime 12½ @ 12 2/4.;;; Whiskey steady at 17½.;;; Groceries unchanged.;;; Turpentine steady at 35 @ 36½.;;; Rosin firm at $1.22½ @ $1.25. Stocks active and higher-- N. Y. Central 's 79 ¼; Mo. 6 's 66.	0.9736455082893372
1860-12-27_article_0233	Northern Markets. New York, Dec. 26.;;; --Stocks dull and lower, closing steady — N. Y. Centrals $74; Va 6 's $73; Mo. 6 's $69; U. S 5 's of 1874 $95. Cotton firm at 10 @ 11.;;; Flour firm — Southern $5 @ 5.10.;;; Wheat firm — Red $1.23 @ 1.25.;;; Corn firm — Mixed 68 @ 70.;;; Pork firm and active.;;; Mess $15.37 @ 16; Prime $10.25 @ 12.;;; Lard 10 3/2 @ 10 ½.;;; Whiskey 18 ½.;;; Molasses quiet and unchanged, Turpentine dull at 33 @ 35.;;; Other articles unchanged.	0.9736443758010864
1861-03-07_article_0208	Northern Markets. Baltimore, March 6.;;; --Flour dull — Howard St. and Ohio $5.25: City Mills $5 --no sales.;;; Wheat firm --Red $1.25 @ 1.30; White $1.40 @ 1.50.;;; Corn steady — Mixed 53 @ 57; Yellow 59 @ 62.;;; Provisions steady — Mess Pork $17. Lard 9½.;;; Coffee firm at 12 ¼@ 13.;;; Whiskey firm at 20 cts.;;; New York, March 6. --Cotton quiet.;;; Flour dull.;;; Wheat quiet.;;; Corn steady — Mixed 56 @ 67 ½; for Southern white 70 @ 77 Pork dull — Mess $17.12 @ 17.25; Prime $12.50 @ 12.75.;;; Lard heavy.;;; Whiskey firm at 18 Sugar steady — Muscovado 4 ½ @ 5 Coffee unchanged.;;; Spirits of Turpentine steady at 36 ½ @ 37 ½.;;; Rosin firm.;;; Rice steady. --Stocks higher — New York Centrals 77 ¼; Virginia 6 's 74; Missouri 's 64.;;; Sales in New York, March 5, of $8,000 Va 6 's at 77; $6,000 do. at 76 ½ $1,000 do. at 76 ¼; $4,000 N. C. 6 's at 81; $25,000 Mo. 6 's at 65 ½, and $14,000 do. at 65.;;; Amusements.	0.9731010794639589
1861-04-01_article_0180	Northern Markets.;;; New York, March 30. --Flour is heavy — sales of 8,500 barrels at a decline of 6 --State $5.20 @ 5.20; Ohio $5.37 1/2 @ 5.45; Southern $5.50 @ 5.75.;;; Wheat is depressed — sales of 12,000 bushels--Western red $1.35 @ 1.36.;;; Corn is depressed — sales of 10,000 bushels — new mixed 63 Pork is steady — mess unchanged; prime $12.50. Lard is unchanged-- sales at former rates.;;; Whiskey is dull at 17 ½, @ 17 ½;;; Boarding.	0.9729127287864684
