id	text	T12
1861-05-10_article_0036	Major W. M. Emory 's resignation has been received at the War Department.;;; He is a native of Maryland.	0.8606938719749451
1860-11-10_article_0104	Henry -- Official. -- Bell 544; Breckinridge 445; Douglas 60.;;; Charlotte -- Official. -- Breckinridge 465; Bell 418; Douglas 25.;;; Pittsylvania -- Official. -- Bell 1,702; Breckinridge 1,057; Douglas 177.;;; Montgomery -- Official. -- Bell 712; Breckinridge 425; Douglas 74.;;; Wythe -- Official. -- Breckinridge 795; Bell 617; Douglas 22.;;; Pulaski -- Official. -- Bell 332; Breckinridge 260; Douglas 5.;;; Berkeley -- Official. -- Bell 913; Breckinridge 830; Douglas 106.;;; Clarke -- Official. -- Breckinridge 335; Bell 228; Douglas 49.;;; Caroline -- Official. -- Breckinridge 772; Bell 561; Douglas 18.;;; Frederick -- Official. -- Breckinridge 1,315; Bell 963; Douglas 66; Lincoln 2.;;; Botetourt -- Official -- Bell 590; Breckinridge 589; Douglas 173.;;; Roanoke -- Official -- Breckinridge 373; Bell 293; Douglas 52.;;; Greene -- Official -- Breckinridge 521; Bell 64; Douglas 10.;;; Jefferson -- Official -- Bell 959; Breckinridge 458; Douglas 440.;;; Buckingham -- Official -- Bell 545; Breckinridge 523; Douglas 22.;;; Doddridge — Breckinridge 346; Bell 142; Douglas 89.;;; Elizabeth City -- Official -- Bell 247; Breckinridge 164; Douglas 24.;;; Alleghany -- Official. -- Breckinridge 558; Bell 257; Douglas 39.;;; King George -- Official -- Breckinridge 227; Bell 185; Douglas 36.;;; Goochland -- Official. -- Breckinridge 425; Bell 236; Douglas 37.;;; Surry -- Official -- Bell 189; Breckinridge 445; Douglas 56.;;; Bedford -- Official. -- Bell 1,468; Breckinridge 1,039; Douglas 94.;;; Appomattox -- Official. -- Breckinridge 559; Bell 218; Douglas 9.;;; Albemarle -- Official. -- Bell 1,317; Breckinridge 1,056; Douglas 97.;;; Shenandoah — All the precincts, except one, give Breckinridge 1,701; Bell 421; Douglas 164.;;; The precinct to hear from will give Breckinridge 160.;;; Culpeper -- Official. -- Breckinridge 525; Bell 526; Douglas 19.;;; King William -- Official. -- Breckinridge 315; Bell 142; Douglas 8.;;; Princess Anne -- Official. -- Bell 451; Breckinridge 379; Douglas 16.;;; Norfolk County -- Official. -- Bell 632; Breckinridge 377; Douglas 47.;;; Georgia.;;; Augusta, Ga., Nov. 9. --Official returns from 79 counties give Breckinridge 35,130; Bell 34,180; Douglas 10,144.;;; Florida.;;; Returns from Florida indicate that the State has given a majority of 4,000 for Breckinridge.	0.7608578205108643
1861-03-23_orders_0168	Heado'rs 33d Reg't Va. Militia, March 14th, 1861.;;; Order No. 10.;;; A Board of Officers, composed of the Field and Commanding Officers of companies of the 33d Regiment, will convene at the Office of Col. J. P. Harrison, on Tuesday, the 26th of March, at 10 o'clock A. M.;;; In this order, Commandants of Cavalry companies are included. By order of Col. Davis. W. H. Pryor, Adj't. mh 20--6t	0.7100277543067932
1862-05-10_orders_0141	[extract] Adj't and Ins. Gen 's office,;;; Richmond, May 9, 1862.;;; Special Orders, No. 107.;;; * * * * *;;; XVII.;;; All officers and Soldiers who are absent from their regiments, battalions, or companies, without authority, are hereby ordered to join them forthwith.;;; The Commanding General of the Department of Henrico is required to arrest all such persons found in and about Richmond, and to send them back to their respective commands.--Should this arrest be disregarded the Hames of the officers and her in default will be published in the Papers as Deserters.;;; * * * * * * By command of the Sec'v of War. John Withers, Adj't General. my 10--1w	0.6884528398513794
1860-11-22_article_0047	Tennessee.;;; --The Nashville Patriot gives full returns, reported and official, which show that the State has gone for Bell and Everett by a plurality of 5,063.;;; The vote of Douglas in the whole State is about 11,000.	0.6872628331184387
1862-03-12_article_0190	Adjr.;;; And Insp'r General 's Officer, Richmond, March, 8, 1862.;;; General Orders, No. 11 --;;; I. The following Proclamation is published for the information of all concerned:	0.6824398040771484
1861-05-20_article_0032	Second Palmetto Regiment.;;; --An election was held last week for Staff officers of the above Regiment, E. P. Jones being chosen Lieutenant-Colonel and A. D. Goodwyn, Major.	0.6808007955551147
1861-03-15_orders_0093	Headq'rs 33d Reg't Va. Militia, March 14th, 1861.;;; Order No. 10.;;; A Board of Officers, composed of the Field and Commanding officers of companies of the 33d Regiment, will convenes at the Office, of Col. J. P. Harrison, on Tuesday, the 19th of March, at 10 o'clock A. M.;;; In this order Commandants of Cavalry companies are included. By order of Col. Davis. W. H. Pryor, Adj't. mh 14--6t	0.6756693720817566
1863-06-29_orders_0072	[ Extract. ] Adj't and Insp'r General's office, Richmond, May 5, 1863. Special orders, no. 108.;;; XXIII.;;; The officers now in Peterburg who have lately been prisoners will proceed to rejoin their proper commands so soon as they shall have been declared exchanged. By command of the Secretary of War. John Withers, Assistant Adjutant General. my 6--tz	0.6720924973487854
1863-04-21_orders_0104	[Extract] Hdq'rs Dep't of Henrico, Richmond, April 18, 1863.;;; Special order.;;; No. 100.-- XXX Special Orders No. 84 and I General 's office April 7. 1863, all officers on duty in this city will report in person at these headquarters without delay and the copies of the orders by which they were put upon duty. By order of Brig-Gen John H Winder, comd'g Department. J W Pegean A. A General ap 21--6t	0.6683889627456665
1862-05-15_orders_0063	[extract] Adj't and Ins. Gen's Office, Richmond, May 9, 1862;;; Special Orders, No. 107.;;; XVII.;;; All officers and soldiers who are absent from their regiments, battalions, or companies, without authority, are here by ordered to join them forthwith.;;; The Commanding General of the Department of Henrico is required to arrest all such persons found in and about Richmond, and to send them back to their respective commands.--Should this arrest be disregarded the Names of the officers and men in default will be published in the papers as deserters. By command of the Sec'y of War. John Withers, my 10 --1w Ass't Adj'r General.	0.6627492904663086
