id	text	T38
1861-02-14_died_0068	Died,;;; On Wednesday, the 13th instant, at the residence of her son-in-law, Mr. Samuel J. Rutherfoord, Mrs. Eliza Watson.;;; The funeral services will take place from St. James' Church on Friday, at 12 o'clock. The friends of the family are requested to attend without further notice.;;; Marine intelligence. port of Richmond, Feb. 13, 1861. high Water this day ( Thursday ) at 7½ o'clock.	0.9271957278251648
1864-03-18_death_0122	Died.;;; In Richmond, March 17th, 1864, at 9 o'clock, John Barett, in the 36th year of his age.;;; His funeral will take place from his late residence, on Franklin street, at 3 o'clock this afternoon.	0.9249938130378724
1860-12-20_death_0109	Died,;;; On the 19th inst., at the residence of his son-in-law.;;; Louis Antilotti, John Monaghan, aged 70 years.;;; The funeral will take place from St. Peter's Cathedral, at 3 ½ o'clock this ( Thursday ) evening.--The friends of the family are invited to attend.;;; Marine intelligence.	0.9054659008979796
1861-06-12_death_0119	Died,;;; On Tuesday, June 11th Mr. D. B. Reynolds, in the 29th year on his age.;;; His friends, and those of Philip Toppin, are invited to attend his funeral this ( Wednesday ) morning, from St. Peter's Cathedral, at 10 o'clock.;;; At her residence, on 18th street, at 12 o'clock M., on 11th June, Mrs. Mary more, in the 64th year of her age.;;; The friends of the family are requested to attend her funeral at her late residence, this ( Wednesday ) morning, at 11 o'clock, without further notice.;;; Fredericksburg papers please copy.;;; On Saturday morning, 8th inst. at 8 o'clock, at his residence on Clay street, Edwin Hillyard, in the 45th year of his age, leaving a wife and two children.	0.9029929637908936
1863-11-11_death_0067	Died.;;; Yesterday, Edmonia Elizabeth, daughter of M J and J V Sandburg, aged 2 months.;;; The funeral will take place to-day from her father's residence at 3 o'clock. The friends of the family are invited to attend.;;; On the 10th inst., of typhoid fever, James Thomas, son of John R and Mary A Tyler, aged 5 years 10 months and 17 days.;;; His funeral well take place Wednesday, 11th inst, at 3 o'clock, at his father's residence.;;; The friends of the family are respectfully invited to attend.;;; On the 10th inst., at 6½ A M, Charles Beauregard, youngest child of Jane W and the late John R Blankinship, aged 1 year 10 months and 28 days.;;; His funeral will take place at the residence of its mother, at the corner of Main and 25th sts. this ( Wednesday ) evening, at 3 o'clock. The friends and acquaintances of the family are respectfully invited to attend.	0.9017804861068726
1861-03-28_death_0069	Died.;;; On Wednesday, the 27th inst., Mary, daughter of O. F. and Louisa Bresee, aged two months and ten days.;;; The friends and acquaintances of the family are respectfully invited to attend her funeral, from her father's residence, this ( Thursday ) afternoon, at 4½ o'clock.	0.9011093378067015
1864-03-25_death_0106	Died.;;; On Wednesday, the 23d inst, at 10 o'clock, P M, Theoderick Robertson, of this city, to the 70th year of his age.;;; The friends and acquaintances of the family are invited to attend his funeral from his late residence on Main, between 1st and 2d streets, this ( Friday ) morning, the 25th, at 11 o'clock.;;; After a short illness, on the 22d inst, John H Hartz, son of John Hartz, in the 18th year of his age.	0.899991512298584
1861-02-11_died_0096	Died.;;; On the 10th inst., at 9 o'clock, John McCOOK, in the 29th year of his age.;;; His funeral will take place from the Universalist Church at 3 o'clock this afternoon.;;; The friends and acquaintances of the family, and also the members of the Church, are respectfully invited to attend.;;; Marine intelligence. Port of Richmond, Feb. 9, 1861. high water this day ( Monday ) at 5 1/2 o'clock.	0.8993823528289795
1861-02-15_death_0091	Died,;;; On Wednesday, the 12th instant, at the residence of her son-in-law, Mr. Samuel J. Rutherford, Mrs. Eliza Watson.;;; The funeral services will take place from St. James' Church, this day, ( Friday,) at 12 o'clock. The friends of the family are requested to attend without further notice.;;; On Wednesday, the 12th inst., Annie, daughter of Patrick D. and Teresa Kenny, aged 3 years 2 months and 20 days.;;; The funeral will take place from her father's residence, on 17th street, above Venable, at 3 o'clock to-day.;;; The friends and acquaintances are respectfully invited to attend.;;; Marine Intelligence.	0.8908668756484985
1861-03-09_death_0065	Died,;;; On the 7th inst., after a long and painful illness, Mrs. Elizabeth Acree, in the 79th year of her age.;;; The friends and acquaintances are most respect, fully invited to attend her funeral from her late residence, Henrico county, this morning at 11 o'clock.;;; On Thursday morning, at half-past 11 o'clock, Sarah V., wife of John G. Hooker, daughter of Wm. Beal, in the 25th year of her age.;;; Marine Intelligence. port of Richmond, March 8, 1861. high Water this day ( Saturday ) at 2 1/2 o'clock.	0.8863897919654846
