id	text	T13
1861-02-09_advert_0007	Virginia Savings Bank.;;; Chartered by the Legislature of Va.;;; Capital $100,000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposit.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of Spence &amp; Garey, corner of Main and Governor streets, Richmond, Va. Sam'ls.;;; Cottrell, Pres't;;; T. B. Starke, Cashier,;;; bc 24 --12m David Baker, Jr., Secretary.	0.8348649144172668
1861-02-11_advert_0077	Virginia Savings Bank.;;; Chartered by the Legislature of Va.;;; Capital... $100,000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of Spence &amp; Garey, corner of Main and Governor streets.;;; Richmond, Va. Sam'ls.;;; Cottrell, Pres't;;; T. B. Starke, Cashier,;;; oe 24 --12m David Baker, Jr., Secretary.	0.83486407995224
1861-05-13_advert_0202	Virginia savings Bank chartered by the Legislature of Va.;;; Capital $100,000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sume remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposite.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of Spence &amp; Garey, corner of Main and Governor streets, Richmond, Va. Samuel S. Cottrell, Pres't;;; T. B. Starke, Cashier.;;; oe 24 --12m David Baker.;;; Jr., Secretary.	0.8239439129829407
1861-01-30_advert_0044	Virginia Savings Bank.;;; Chartered by the Legislature of Va.;;; Capital $100,000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of Spence &amp; Garey, corner of Main and Governor streets, Richmond, Va. Sam'ls.;;; Cottrell, Pres't;;; T. B. Starke, Cashier,;;; David Baker, Jr., Secretary.;;; oc 24 --12m	0.8229832649230957
1860-12-10_advert_0209	Virginia Savings Bank,;;; -- Chartered by the Legislature of Va.;;; Capital... $100,000.;;; money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets, Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker, Jr., Secretary.;;; Life Insurance, &amp;c.	0.8222935795783997
1860-12-07_advert_0292	Virginia Savings Bank.--;;; Chartered by the Legislature of Va.;;; Capital $100,000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets, Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker.;;; Jr., Secretary.;;; Life Insurance, &amp;c.	0.8222594857215881
1860-11-10_advert_0221	Virginia Savings Bank. Chartered by the Legislature of Va.;;; Capital... $100,000.;;; money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets.;;; Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; David Baker.;;; Jr., Secretary.;;; oc 24 --12m	0.821548342704773
1860-11-26_advert_0275	Virginia Savings Bank, -- chartered by the Legislature of Va.;;; capital $100.000.;;; money received on deposit in sums of five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest a: the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B, Spence, corner of Main and Governor streets.;;; Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker.;;; Jr., Secretary.	0.8215433359146118
1860-11-09_advert_0297	Virginia Savings Bank.;;; Chartered by the Legislature of Va.;;; Capital $100,000;;; Money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of R. B. Spence, corner of Main and Governor streets.;;; Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; David Baker.;;; Jr., Secretary.;;; oc 24 --12m	0.8215404152870178
1860-12-06_advert_0311	Virginia Savings Bank.;;; Chartered by the Legislature of Va.;;; Capital $100,000.;;; Money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier.;;; T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets, Richmond, Va.;;; Samuel S. Cottrell, Pres't.;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker, Jr., Secretary.	0.8215393424034119
1860-11-01_advert_0191	Virginia Savings Bank.--; Chartered by the Legislature of Va.;;; Capital.......... $100,000.;;; money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods.;;; interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier.;;; T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets.;;; Richmond, Va.;;; Samuel S. Cottrell. Pres't.;;; T. B. Starke, Cashier.;;; oc 24 --12m David Baker Jr., Secretary.	0.8215340375900269
1860-11-20_advert_0206	Virginia Savings Bank.;;; Chartered by the Legislature of Va;;; Capital $100,000.;;; money received on deposit in sums of five dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets, Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker.;;; Jr., Secretary.	0.8215304017066956
1860-11-29_advert_0338	Virginia Savings Bank,;;; Chartered by the Legislature of Va;;; Capital... $100,000.;;; Money received on deposit in sums of Five Dollars and upwards on which interest at the rate of six per centum per annum is paid for sums remaining six months, or longer; for shorter periods interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier.;;; T. B. Starke, at the store of E. R. Spence, corner of Main and Governor streets, Richmond, Va.;;; Samuel S. Cottrell, Pres't,;;; T. B. Starke, Cashier,;;; oc 24 --12m David Baker, Jr., Secretary.	0.821529746055603
1860-11-30_advert_0284	Virginia Savings Bank.;;; -- Chartered by the Legislature of Va.;;; Capital... $100,000.;;; Money received on deposit in sums of Five Dollars and upwards, on which interest at the rate of six per centum per annum is paid for sums remaining six months or longer; for shorter periods, interest at the rate of 5 per centum.;;; The whole joint stock bound for the deposits.;;; Deposits received and certificates issued by the Cashier, T. B. Starke, at the store of E. B. Spence, corner of Main and Governor streets.;;; Richmond, Va.;;; Samuel S. Cottrell, Pres't, T. B. Starke, Cashier, David Baker.;;; Jr., Secretary.;;; oc 24 --12m	0.8215242028236389
