id	text	T21
1860-12-01_advert_0333	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Carry st., Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.9089933037757874
1860-11-22_advert_0446	All the Patent and Popular Medicines, Perfumery, &amp;c.;;; Particular attention to Packing and Shipping.	0.8916303515434265
1860-11-23_advert_0393	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st., Richmond, Va.,;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments. Frank Potts, Late of Petersburg Richard D. Farley, Late of Petersburg Jas. B. Marshall, Late of Petersburg.	0.8622693419456482
1860-11-10_advert_0398	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8622624278068542
1860-11-20_advert_0401	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8622420430183411
1860-11-13_advert_0366	Potts, Farley &amp; Co.,;;; Grocers, Commission and;;; Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8622288703918457
1860-11-29_advert_0423	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8621618747711182
1860-11-27_advert_0419	Potts, Farley &amp; Co.,;;; Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st., Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8621604442596436
1860-11-28_advert_0395	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard, Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8621564507484436
1860-11-26_advert_0395	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants, nearly opposite the Columbian Hotel, Cary st., Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8621457815170288
1860-11-22_advert_0071	Potts, Farley &amp;Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8621353507041931
1860-11-02_advert_0492	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall. Late of Petersburg.	0.8621131181716919
1860-12-18_advert_0346	Potts, Farley &amp; Co.,;;; Grocers, Commission and;;; Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8620976209640503
1860-11-19_advert_0363	Potts, Farley &amp; Co., Grocers, Commission and Forwarding merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg;;; Richard D. Farley, Late of Petersburg;;; Jas. B. Marshall, Late of Petersburg	0.8620461821556091
1860-12-06_advert_0344	Potts, Farley &amp; Co.,;;; Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Rich' D D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8620363473892212
1860-11-03_advert_0426	Potts, Farley &amp; Co., Grocers, Commission and for Warding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Rich' Dd, Farley, Late of Petersburg.;;; Jas. B. Marshall. Late of Petersburg.	0.8620342016220093
1860-11-30_advert_0397	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8619771599769592
1860-12-07_advert_0322	Potts, Farley &amp; Co.,;;; Grocers, Commission and;;; for Warding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8619758486747742
1860-11-01_advert_0412	Potts, Farley &amp; Co.,;;; Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8619719743728638
1860-11-12_advert_0339	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg,;;; Richard Farley, Late of Petersburg,;;; Jas. B. Marshall, Late of Petersburg.	0.8619431853294373
1861-01-21_advert_0300	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; rich'd D. Farley, Late of Petersburg.;;; Jas. B. Marshall. Late of Petersburg.	0.8619375228881836
1860-11-16_notice_0345	Potts, Farley &amp; Co., Grocers, Commission and Forwarding merchants, nearly opposite the Columbian Hotel, Cary st., Richmond, Va.;;; Special attention given to the sale of Tobacco Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8619217276573181
1861-02-11_advert_0530	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants. nearly opposite Columbian Hotel, Cary st., Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall. Late of Petersburg.	0.8619090914726257
1860-11-21_advert_0474	Potts, Farley &amp; Co., Grocers, Commission and Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8618988990783691
1860-12-10_advert_0399	Potts, Farley &amp; Co.,;;; Grocers, Commission and;;; Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8618959188461304
1860-11-09_advert_0346	Potts, Farley &amp; Co.,;;; Grocers, Commission and;;; Forwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;; Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall, Late of Petersburg.	0.8618876338005066
